Año;CodLocalidadResidencia;NombreLocalidad;Barrio;CicloVital;ClasificaciónConducta;Sexo;Casos
2018;18;Rafael Uribe Uribe;MARRUECOS;>60 Vejez;Ideación suicida;Hombre;1
2018;18;Rafael Uribe Uribe;MARRUECOS;>60 Vejez;Intento de Suicidio;Mujer;1
2018;18;Rafael Uribe Uribe;QUIROGA;12 – 17 Adolescencia;Intento de Suicidio;Mujer;10
2018;18;Rafael Uribe Uribe;QUIROGA;12 – 17 Adolescencia;Intento de Suicidio;Hombre;5
2018;18;Rafael Uribe Uribe;QUIROGA;12 – 17 Adolescencia;Ideación suicida;Hombre;14
2018;18;Rafael Uribe Uribe;QUIROGA;12 – 17 Adolescencia;Ideación suicida;Mujer;33
2018;18;Rafael Uribe Uribe;QUIROGA;18 – 28 Juventud;Intento de Suicidio;Hombre;18
2018;18;Rafael Uribe Uribe;QUIROGA;18 – 28 Juventud;Intento de Suicidio;Mujer;13
2018;18;Rafael Uribe Uribe;QUIROGA;18 – 28 Juventud;Ideación suicida;Mujer;12
2018;18;Rafael Uribe Uribe;QUIROGA;18 – 28 Juventud;Ideación suicida;Hombre;12
2018;18;Rafael Uribe Uribe;QUIROGA;29 – 59 Adultez;Intento de Suicidio;Mujer;3
2018;18;Rafael Uribe Uribe;QUIROGA;29 – 59 Adultez;Ideación suicida;Mujer;14
2018;18;Rafael Uribe Uribe;QUIROGA;29 – 59 Adultez;Ideación suicida;Hombre;11
2018;18;Rafael Uribe Uribe;QUIROGA;29 – 59 Adultez;Intento de Suicidio;Hombre;6
2018;18;Rafael Uribe Uribe;QUIROGA;6 – 11 Infancia;Ideación suicida;Mujer;15
2018;18;Rafael Uribe Uribe;QUIROGA;6 – 11 Infancia;Ideación suicida;Hombre;5
2018;18;Rafael Uribe Uribe;QUIROGA;6 – 11 Infancia;Intento de Suicidio;Mujer;2
2018;18;Rafael Uribe Uribe;QUIROGA;6 – 11 Infancia;Intento de Suicidio;Hombre;2
2018;18;Rafael Uribe Uribe;QUIROGA;>60 Vejez;Ideación suicida;Mujer;5
2018;18;Rafael Uribe Uribe;QUIROGA;>60 Vejez;Ideación suicida;Hombre;2
2018;18;Rafael Uribe Uribe;SAN JOSE;12 – 17 Adolescencia;Intento de Suicidio;Mujer;4
2018;18;Rafael Uribe Uribe;SAN JOSE;12 – 17 Adolescencia;Ideación suicida;Mujer;12
2018;18;Rafael Uribe Uribe;SAN JOSE;12 – 17 Adolescencia;Intento de Suicidio;Hombre;3
2018;18;Rafael Uribe Uribe;SAN JOSE;12 – 17 Adolescencia;Ideación suicida;Hombre;4
2018;18;Rafael Uribe Uribe;SAN JOSE;18 – 28 Juventud;Intento de Suicidio;Mujer;8
2018;18;Rafael Uribe Uribe;SAN JOSE;18 – 28 Juventud;Ideación suicida;Hombre;3
2018;18;Rafael Uribe Uribe;SAN JOSE;18 – 28 Juventud;Ideación suicida;Mujer;4
2018;18;Rafael Uribe Uribe;SAN JOSE;18 – 28 Juventud;Intento de Suicidio;Hombre;3
2018;18;Rafael Uribe Uribe;SAN JOSE;29 – 59 Adultez;Ideación suicida;Mujer;8
2018;18;Rafael Uribe Uribe;SAN JOSE;29 – 59 Adultez;Ideación suicida;Hombre;6
2018;18;Rafael Uribe Uribe;SAN JOSE;29 – 59 Adultez;Intento de Suicidio;Hombre;4
2018;18;Rafael Uribe Uribe;SAN JOSE;29 – 59 Adultez;Intento de Suicidio;Mujer;4
2018;18;Rafael Uribe Uribe;SAN JOSE;6 – 11 Infancia;Ideación suicida;Hombre;5
2018;18;Rafael Uribe Uribe;SAN JOSE;6 – 11 Infancia;Ideación suicida;Mujer;1
2018;18;Rafael Uribe Uribe;SAN JOSE;>60 Vejez;Ideación suicida;Mujer;2
2018;18;Rafael Uribe Uribe;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Mujer;8
2018;18;Rafael Uribe Uribe;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Hombre;8
2018;18;Rafael Uribe Uribe;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Mujer;3
2018;18;Rafael Uribe Uribe;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Mujer;1
2018;18;Rafael Uribe Uribe;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Mujer;5
2018;18;Rafael Uribe Uribe;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Hombre;4
2018;18;Rafael Uribe Uribe;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Hombre;1
2018;18;Rafael Uribe Uribe;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Hombre;2
2018;18;Rafael Uribe Uribe;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Hombre;1
2018;18;Rafael Uribe Uribe;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Mujer;3
2018;18;Rafael Uribe Uribe;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Mujer;1
2018;18;Rafael Uribe Uribe;UPZ Sin Asignar;6 – 11 Infancia;Intento de Suicidio;Mujer;1
2018;18;Rafael Uribe Uribe;UPZ Sin Asignar;6 – 11 Infancia;Ideación suicida;Mujer;1
2018;18;Rafael Uribe Uribe;UPZ Sin Asignar;6 – 11 Infancia;Ideación suicida;Hombre;1
2018;18;Rafael Uribe Uribe;UPZ Sin Asignar;>60 Vejez;Ideación suicida;Hombre;1
2018;19;Ciudad Bolívar;ARBORIZADORA;12 – 17 Adolescencia;Ideación suicida;Hombre;7
2018;19;Ciudad Bolívar;ARBORIZADORA;12 – 17 Adolescencia;Intento de Suicidio;Hombre;3
2018;19;Ciudad Bolívar;ARBORIZADORA;12 – 17 Adolescencia;Ideación suicida;Mujer;21
2018;19;Ciudad Bolívar;ARBORIZADORA;12 – 17 Adolescencia;Intento de Suicidio;Mujer;3
2018;19;Ciudad Bolívar;ARBORIZADORA;18 – 28 Juventud;Intento de Suicidio;Mujer;10
2018;19;Ciudad Bolívar;ARBORIZADORA;18 – 28 Juventud;Ideación suicida;Hombre;6
2018;19;Ciudad Bolívar;ARBORIZADORA;18 – 28 Juventud;Ideación suicida;Mujer;6
2018;19;Ciudad Bolívar;ARBORIZADORA;18 – 28 Juventud;Intento de Suicidio;Hombre;3
2018;19;Ciudad Bolívar;ARBORIZADORA;29 – 59 Adultez;Intento de Suicidio;Hombre;4
2018;19;Ciudad Bolívar;ARBORIZADORA;29 – 59 Adultez;Intento de Suicidio;Mujer;6
2018;19;Ciudad Bolívar;ARBORIZADORA;29 – 59 Adultez;Ideación suicida;Mujer;15
2018;19;Ciudad Bolívar;ARBORIZADORA;29 – 59 Adultez;Ideación suicida;Hombre;3
2018;19;Ciudad Bolívar;ARBORIZADORA;6 – 11 Infancia;Ideación suicida;Mujer;5
2018;19;Ciudad Bolívar;ARBORIZADORA;6 – 11 Infancia;Ideación suicida;Hombre;1
2018;19;Ciudad Bolívar;ARBORIZADORA;>60 Vejez;Ideación suicida;Hombre;1
2018;19;Ciudad Bolívar;ARBORIZADORA;>60 Vejez;Ideación suicida;Mujer;1
2018;19;Ciudad Bolívar;EL TESORO;12 – 17 Adolescencia;Ideación suicida;Mujer;27
2018;19;Ciudad Bolívar;EL TESORO;12 – 17 Adolescencia;Intento de Suicidio;Mujer;2
2018;19;Ciudad Bolívar;EL TESORO;12 – 17 Adolescencia;Ideación suicida;Hombre;9
2018;19;Ciudad Bolívar;EL TESORO;12 – 17 Adolescencia;Intento de Suicidio;Hombre;1
2018;19;Ciudad Bolívar;EL TESORO;18 – 28 Juventud;Ideación suicida;Mujer;13
2018;19;Ciudad Bolívar;EL TESORO;18 – 28 Juventud;Intento de Suicidio;Mujer;7
2018;19;Ciudad Bolívar;EL TESORO;18 – 28 Juventud;Intento de Suicidio;Hombre;5
2018;19;Ciudad Bolívar;EL TESORO;18 – 28 Juventud;Ideación suicida;Hombre;4
2018;19;Ciudad Bolívar;EL TESORO;29 – 59 Adultez;Ideación suicida;Hombre;1
2018;19;Ciudad Bolívar;EL TESORO;29 – 59 Adultez;Ideación suicida;Mujer;11
2018;19;Ciudad Bolívar;EL TESORO;29 – 59 Adultez;Intento de Suicidio;Hombre;4
2018;19;Ciudad Bolívar;EL TESORO;29 – 59 Adultez;Intento de Suicidio;Mujer;5
2018;19;Ciudad Bolívar;EL TESORO;6 – 11 Infancia;Ideación suicida;Hombre;7
2018;19;Ciudad Bolívar;EL TESORO;6 – 11 Infancia;Ideación suicida;Mujer;8
2018;19;Ciudad Bolívar;EL TESORO;6 – 11 Infancia;Intento de Suicidio;Mujer;1
2018;19;Ciudad Bolívar;EL TESORO;>60 Vejez;Ideación suicida;Mujer;1
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;0 – 5 Primera Infancia;Ideación suicida;Mujer;1
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;12 – 17 Adolescencia;Ideación suicida;Hombre;37
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;12 – 17 Adolescencia;Ideación suicida;Mujer;90
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;12 – 17 Adolescencia;Intento de Suicidio;Mujer;22
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;12 – 17 Adolescencia;Intento de Suicidio;Hombre;6
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;18 – 28 Juventud;Intento de Suicidio;Hombre;20
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;18 – 28 Juventud;Ideación suicida;Hombre;10
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;18 – 28 Juventud;Intento de Suicidio;Mujer;14
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;18 – 28 Juventud;Ideación suicida;Mujer;23
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;29 – 59 Adultez;Ideación suicida;Mujer;33
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;29 – 59 Adultez;Ideación suicida;Hombre;16
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;29 – 59 Adultez;Intento de Suicidio;Mujer;21
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;29 – 59 Adultez;Intento de Suicidio;Hombre;7
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;6 – 11 Infancia;Ideación suicida;Mujer;20
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;6 – 11 Infancia;Ideación suicida;Hombre;15
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;6 – 11 Infancia;Intento de Suicidio;Mujer;1
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;6 – 11 Infancia;Intento de Suicidio;Hombre;1
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;>60 Vejez;Ideación suicida;Mujer;1
2018;19;Ciudad Bolívar;ISMAEL PERDOMO;>60 Vejez;Intento de Suicidio;Hombre;1
2018;19;Ciudad Bolívar;JERUSALEM;0 – 5 Primera Infancia;Ideación suicida;Mujer;2
2018;19;Ciudad Bolívar;JERUSALEM;12 – 17 Adolescencia;Ideación suicida;Mujer;48
2018;19;Ciudad Bolívar;JERUSALEM;12 – 17 Adolescencia;Ideación suicida;Hombre;26
2018;19;Ciudad Bolívar;JERUSALEM;12 – 17 Adolescencia;Intento de Suicidio;Hombre;3
2018;19;Ciudad Bolívar;JERUSALEM;12 – 17 Adolescencia;Intento de Suicidio;Mujer;6
2018;19;Ciudad Bolívar;JERUSALEM;18 – 28 Juventud;Ideación suicida;Hombre;5
2018;19;Ciudad Bolívar;JERUSALEM;18 – 28 Juventud;Intento de Suicidio;Hombre;8
2018;19;Ciudad Bolívar;JERUSALEM;18 – 28 Juventud;Ideación suicida;Mujer;7
2018;19;Ciudad Bolívar;JERUSALEM;18 – 28 Juventud;Intento de Suicidio;Mujer;17
2018;19;Ciudad Bolívar;JERUSALEM;29 – 59 Adultez;Intento de Suicidio;Hombre;5
2018;19;Ciudad Bolívar;JERUSALEM;29 – 59 Adultez;Ideación suicida;Hombre;7
2018;19;Ciudad Bolívar;JERUSALEM;29 – 59 Adultez;Ideación suicida;Mujer;23
2018;19;Ciudad Bolívar;JERUSALEM;29 – 59 Adultez;Intento de Suicidio;Mujer;10
2018;19;Ciudad Bolívar;JERUSALEM;6 – 11 Infancia;Ideación suicida;Mujer;8
2018;19;Ciudad Bolívar;JERUSALEM;6 – 11 Infancia;Ideación suicida;Hombre;11
2018;19;Ciudad Bolívar;JERUSALEM;6 – 11 Infancia;Intento de Suicidio;Mujer;1
2018;19;Ciudad Bolívar;JERUSALEM;>60 Vejez;Ideación suicida;Mujer;2
2018;19;Ciudad Bolívar;JERUSALEM;>60 Vejez;Intento de Suicidio;Mujer;1
2018;19;Ciudad Bolívar;JERUSALEM;>60 Vejez;Ideación suicida;Hombre;2
2018;19;Ciudad Bolívar;JERUSALEM;>60 Vejez;Intento de Suicidio;Hombre;1
2018;19;Ciudad Bolívar;LUCERO;0 – 5 Primera Infancia;Ideación suicida;Hombre;1
2018;19;Ciudad Bolívar;LUCERO;12 – 17 Adolescencia;Intento de Suicidio;Hombre;13
2018;19;Ciudad Bolívar;LUCERO;12 – 17 Adolescencia;Intento de Suicidio;Mujer;23
2018;19;Ciudad Bolívar;LUCERO;12 – 17 Adolescencia;Ideación suicida;Mujer;75
2018;19;Ciudad Bolívar;LUCERO;12 – 17 Adolescencia;Ideación suicida;Hombre;32
2018;19;Ciudad Bolívar;LUCERO;18 – 28 Juventud;Intento de Suicidio;Hombre;9
2018;19;Ciudad Bolívar;LUCERO;18 – 28 Juventud;Ideación suicida;Mujer;26
2018;19;Ciudad Bolívar;LUCERO;18 – 28 Juventud;Intento de Suicidio;Mujer;17
2018;19;Ciudad Bolívar;LUCERO;18 – 28 Juventud;Ideación suicida;Hombre;9
2018;19;Ciudad Bolívar;LUCERO;29 – 59 Adultez;Intento de Suicidio;Hombre;14
2018;19;Ciudad Bolívar;LUCERO;29 – 59 Adultez;Intento de Suicidio;Mujer;19
2018;19;Ciudad Bolívar;LUCERO;29 – 59 Adultez;Ideación suicida;Mujer;26
2018;19;Ciudad Bolívar;LUCERO;29 – 59 Adultez;Ideación suicida;Hombre;8
2018;19;Ciudad Bolívar;LUCERO;6 – 11 Infancia;Ideación suicida;Hombre;18
2018;19;Ciudad Bolívar;LUCERO;6 – 11 Infancia;Ideación suicida;Mujer;21
2018;19;Ciudad Bolívar;LUCERO;6 – 11 Infancia;Intento de Suicidio;Hombre;2
2018;19;Ciudad Bolívar;LUCERO;>60 Vejez;Ideación suicida;Hombre;2
2018;19;Ciudad Bolívar;LUCERO;>60 Vejez;Ideación suicida;Mujer;3
2018;19;Ciudad Bolívar;LUCERO;>60 Vejez;Intento de Suicidio;Hombre;1
2018;19;Ciudad Bolívar;MONTE BLANCO;12 – 17 Adolescencia;Ideación suicida;Hombre;1
2018;19;Ciudad Bolívar;MONTE BLANCO;18 – 28 Juventud;Ideación suicida;Hombre;2
2018;19;Ciudad Bolívar;MONTE BLANCO;29 – 59 Adultez;Ideación suicida;Hombre;1
2018;19;Ciudad Bolívar;MONTE BLANCO;29 – 59 Adultez;Intento de Suicidio;Mujer;1
2018;19;Ciudad Bolívar;SAN FRANCISCO;12 – 17 Adolescencia;Ideación suicida;Mujer;42
2018;19;Ciudad Bolívar;SAN FRANCISCO;12 – 17 Adolescencia;Intento de Suicidio;Mujer;4
2018;19;Ciudad Bolívar;SAN FRANCISCO;12 – 17 Adolescencia;Intento de Suicidio;Hombre;4
2018;19;Ciudad Bolívar;SAN FRANCISCO;12 – 17 Adolescencia;Ideación suicida;Hombre;14
2018;19;Ciudad Bolívar;SAN FRANCISCO;18 – 28 Juventud;Ideación suicida;Mujer;13
2018;19;Ciudad Bolívar;SAN FRANCISCO;18 – 28 Juventud;Intento de Suicidio;Mujer;7
2018;19;Ciudad Bolívar;SAN FRANCISCO;18 – 28 Juventud;Intento de Suicidio;Hombre;7
2018;19;Ciudad Bolívar;SAN FRANCISCO;18 – 28 Juventud;Ideación suicida;Hombre;8
2018;19;Ciudad Bolívar;SAN FRANCISCO;29 – 59 Adultez;Ideación suicida;Hombre;7
2018;19;Ciudad Bolívar;SAN FRANCISCO;29 – 59 Adultez;Intento de Suicidio;Hombre;3
2018;19;Ciudad Bolívar;SAN FRANCISCO;29 – 59 Adultez;Ideación suicida;Mujer;10
2018;19;Ciudad Bolívar;SAN FRANCISCO;29 – 59 Adultez;Intento de Suicidio;Mujer;6
2018;19;Ciudad Bolívar;SAN FRANCISCO;6 – 11 Infancia;Ideación suicida;Mujer;9
2018;19;Ciudad Bolívar;SAN FRANCISCO;6 – 11 Infancia;Ideación suicida;Hombre;13
2018;19;Ciudad Bolívar;SAN FRANCISCO;6 – 11 Infancia;Intento de Suicidio;Mujer;1
2018;19;Ciudad Bolívar;SAN FRANCISCO;>60 Vejez;Ideación suicida;Mujer;6
2018;19;Ciudad Bolívar;SAN FRANCISCO;>60 Vejez;Ideación suicida;Hombre;3
2018;19;Ciudad Bolívar;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Mujer;31
2018;19;Ciudad Bolívar;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Hombre;24
2018;19;Ciudad Bolívar;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Mujer;13
2018;19;Ciudad Bolívar;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Hombre;4
2018;19;Ciudad Bolívar;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Mujer;13
2018;19;Ciudad Bolívar;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Hombre;7
2018;19;Ciudad Bolívar;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Mujer;14
2018;19;Ciudad Bolívar;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Hombre;8
2018;19;Ciudad Bolívar;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Mujer;6
2018;19;Ciudad Bolívar;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Mujer;6
2018;19;Ciudad Bolívar;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Hombre;6
2018;19;Ciudad Bolívar;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Hombre;1
2018;19;Ciudad Bolívar;UPZ Sin Asignar;6 – 11 Infancia;Ideación suicida;Hombre;13
2018;19;Ciudad Bolívar;UPZ Sin Asignar;6 – 11 Infancia;Ideación suicida;Mujer;15
2018;19;Ciudad Bolívar;UPZ Sin Asignar;6 – 11 Infancia;Intento de Suicidio;Mujer;1
2018;19;Ciudad Bolívar;UPZ Sin Asignar;6 – 11 Infancia;Intento de Suicidio;Hombre;1
2018;19;Ciudad Bolívar;UPZ Sin Asignar;>60 Vejez;Ideación suicida;Hombre;4
2018;19;Ciudad Bolívar;UPZ Sin Asignar;>60 Vejez;Ideación suicida;Mujer;2
2018;20;Sumapaz;UPZ Sin Asignar;0 – 5 Primera Infancia;Intento de Suicidio;Hombre;1
2018;20;Sumapaz;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Mujer;5
2018;20;Sumapaz;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Hombre;1
2018;20;Sumapaz;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Mujer;1
2018;20;Sumapaz;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Hombre;2
2018;20;Sumapaz;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Mujer;2
2018;20;Sumapaz;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Mujer;6
2018;20;Sumapaz;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Hombre;3
2018;20;Sumapaz;UPZ Sin Asignar;6 – 11 Infancia;Ideación suicida;Hombre;1
2018;20;Sumapaz;UPZ Sin Asignar;6 – 11 Infancia;Ideación suicida;Mujer;2
2018;20;Sumapaz;UPZ Sin Asignar;>60 Vejez;Ideación suicida;Hombre;1
2019;1;Usaquén;COUNTRY CLUB;12 – 17 Adolescencia;Ideación suicida;Mujer;4
2019;1;Usaquén;COUNTRY CLUB;12 – 17 Adolescencia;Ideación suicida;Hombre;3
2019;1;Usaquén;COUNTRY CLUB;12 – 17 Adolescencia;Intento de Suicidio;Mujer;1
2019;1;Usaquén;COUNTRY CLUB;12 – 17 Adolescencia;Intento de Suicidio;Hombre;1
2019;1;Usaquén;COUNTRY CLUB;18 – 28 Juventud;Ideación suicida;Mujer;2
2019;1;Usaquén;COUNTRY CLUB;18 – 28 Juventud;Intento de Suicidio;Mujer;5
2019;1;Usaquén;COUNTRY CLUB;18 – 28 Juventud;Intento de Suicidio;Hombre;1
2019;1;Usaquén;COUNTRY CLUB;18 – 28 Juventud;Ideación suicida;Hombre;2
2019;1;Usaquén;COUNTRY CLUB;29 – 59 Adultez;Ideación suicida;Mujer;2
2019;1;Usaquén;COUNTRY CLUB;29 – 59 Adultez;Intento de Suicidio;Mujer;1
2019;1;Usaquén;COUNTRY CLUB;29 – 59 Adultez;Ideación suicida;Hombre;1
2019;1;Usaquén;COUNTRY CLUB;29 – 59 Adultez;Intento de Suicidio;Hombre;2
2019;1;Usaquén;COUNTRY CLUB;>60 Vejez;Intento de Suicidio;Mujer;2
2019;1;Usaquén;COUNTRY CLUB;>60 Vejez;Ideación suicida;Hombre;1
2019;1;Usaquén;LA URIBE;12 – 17 Adolescencia;Ideación suicida;Mujer;3
2019;1;Usaquén;LA URIBE;12 – 17 Adolescencia;Intento de Suicidio;Mujer;3
2019;1;Usaquén;LA URIBE;12 – 17 Adolescencia;Ideación suicida;Hombre;4
2019;1;Usaquén;LA URIBE;18 – 28 Juventud;Ideación suicida;Mujer;4
2019;1;Usaquén;LA URIBE;18 – 28 Juventud;Ideación suicida;Hombre;7
2019;1;Usaquén;LA URIBE;18 – 28 Juventud;Intento de Suicidio;Mujer;3
2019;1;Usaquén;LA URIBE;29 – 59 Adultez;Ideación suicida;Mujer;6
2019;1;Usaquén;LA URIBE;29 – 59 Adultez;Intento de Suicidio;Mujer;3
2019;1;Usaquén;LA URIBE;29 – 59 Adultez;Ideación suicida;Hombre;4
2019;1;Usaquén;LA URIBE;29 – 59 Adultez;Intento de Suicidio;Hombre;4
2019;1;Usaquén;LA URIBE;6 – 11 Infancia;Ideación suicida;Hombre;3
2019;1;Usaquén;LA URIBE;6 – 11 Infancia;Ideación suicida;Mujer;2
2019;1;Usaquén;LA URIBE;6 – 11 Infancia;Intento de Suicidio;Hombre;1
2019;1;Usaquén;LA URIBE;>60 Vejez;Intento de Suicidio;Hombre;1
2019;1;Usaquén;LA URIBE;>60 Vejez;Intento de Suicidio;Mujer;1
2019;1;Usaquén;LOS CEDROS;12 – 17 Adolescencia;Intento de Suicidio;Mujer;2
2019;1;Usaquén;LOS CEDROS;12 – 17 Adolescencia;Ideación suicida;Mujer;8
2019;1;Usaquén;LOS CEDROS;12 – 17 Adolescencia;Ideación suicida;Hombre;8
2019;1;Usaquén;LOS CEDROS;18 – 28 Juventud;Intento de Suicidio;Mujer;12
2019;1;Usaquén;LOS CEDROS;18 – 28 Juventud;Ideación suicida;Hombre;14
2019;1;Usaquén;LOS CEDROS;18 – 28 Juventud;Ideación suicida;Mujer;16
2019;1;Usaquén;LOS CEDROS;18 – 28 Juventud;Intento de Suicidio;Hombre;5
2019;1;Usaquén;LOS CEDROS;29 – 59 Adultez;Intento de Suicidio;Mujer;5
2019;1;Usaquén;LOS CEDROS;29 – 59 Adultez;Ideación suicida;Mujer;10
2019;1;Usaquén;LOS CEDROS;29 – 59 Adultez;Ideación suicida;Hombre;7
2019;1;Usaquén;LOS CEDROS;29 – 59 Adultez;Intento de Suicidio;Hombre;4
2019;1;Usaquén;LOS CEDROS;6 – 11 Infancia;Ideación suicida;Mujer;1
2019;1;Usaquén;LOS CEDROS;>60 Vejez;Ideación suicida;Mujer;5
2019;1;Usaquén;LOS CEDROS;>60 Vejez;Ideación suicida;Hombre;2
2019;1;Usaquén;SAN CRISTOBAL NORTE;12 – 17 Adolescencia;Ideación suicida;Mujer;8
2019;1;Usaquén;SAN CRISTOBAL NORTE;12 – 17 Adolescencia;Ideación suicida;Hombre;10
2019;1;Usaquén;SAN CRISTOBAL NORTE;12 – 17 Adolescencia;Intento de Suicidio;Mujer;5
2019;1;Usaquén;SAN CRISTOBAL NORTE;12 – 17 Adolescencia;Intento de Suicidio;Hombre;1
2019;1;Usaquén;SAN CRISTOBAL NORTE;18 – 28 Juventud;Ideación suicida;Mujer;9
2019;1;Usaquén;SAN CRISTOBAL NORTE;18 – 28 Juventud;Intento de Suicidio;Mujer;6
2019;1;Usaquén;SAN CRISTOBAL NORTE;18 – 28 Juventud;Ideación suicida;Hombre;6
2019;1;Usaquén;SAN CRISTOBAL NORTE;18 – 28 Juventud;Intento de Suicidio;Hombre;3
2019;1;Usaquén;SAN CRISTOBAL NORTE;29 – 59 Adultez;Ideación suicida;Mujer;10
2019;1;Usaquén;SAN CRISTOBAL NORTE;29 – 59 Adultez;Intento de Suicidio;Hombre;1
2019;1;Usaquén;SAN CRISTOBAL NORTE;29 – 59 Adultez;Intento de Suicidio;Mujer;2
2019;1;Usaquén;SAN CRISTOBAL NORTE;29 – 59 Adultez;Ideación suicida;Hombre;4
2019;1;Usaquén;SAN CRISTOBAL NORTE;6 – 11 Infancia;Ideación suicida;Hombre;2
2019;1;Usaquén;SAN CRISTOBAL NORTE;6 – 11 Infancia;Ideación suicida;Mujer;1
2019;1;Usaquén;SANTA BARBARA;12 – 17 Adolescencia;Intento de Suicidio;Mujer;1
2019;1;Usaquén;SANTA BARBARA;12 – 17 Adolescencia;Ideación suicida;Hombre;1
2019;1;Usaquén;SANTA BARBARA;18 – 28 Juventud;Intento de Suicidio;Mujer;8
2019;1;Usaquén;SANTA BARBARA;18 – 28 Juventud;Ideación suicida;Mujer;4
2019;1;Usaquén;SANTA BARBARA;18 – 28 Juventud;Ideación suicida;Hombre;3
2019;1;Usaquén;SANTA BARBARA;18 – 28 Juventud;Intento de Suicidio;Hombre;1
2019;1;Usaquén;SANTA BARBARA;29 – 59 Adultez;Intento de Suicidio;Mujer;1
2019;1;Usaquén;SANTA BARBARA;29 – 59 Adultez;Intento de Suicidio;Hombre;4
2019;1;Usaquén;SANTA BARBARA;29 – 59 Adultez;Ideación suicida;Mujer;6
2019;1;Usaquén;SANTA BARBARA;29 – 59 Adultez;Ideación suicida;Hombre;4
2019;1;Usaquén;SANTA BARBARA;6 – 11 Infancia;Intento de Suicidio;Hombre;1
2019;1;Usaquén;SANTA BARBARA;6 – 11 Infancia;Ideación suicida;Mujer;1
2019;1;Usaquén;SANTA BARBARA;>60 Vejez;Intento de Suicidio;Mujer;1
2019;1;Usaquén;SANTA BARBARA;>60 Vejez;Ideación suicida;Hombre;1
2019;1;Usaquén;TOBERIN;12 – 17 Adolescencia;Ideación suicida;Hombre;5
2019;1;Usaquén;TOBERIN;12 – 17 Adolescencia;Ideación suicida;Mujer;5
2019;1;Usaquén;TOBERIN;12 – 17 Adolescencia;Intento de Suicidio;Mujer;3
2019;1;Usaquén;TOBERIN;18 – 28 Juventud;Intento de Suicidio;Mujer;4
2019;1;Usaquén;TOBERIN;18 – 28 Juventud;Intento de Suicidio;Hombre;1
2019;1;Usaquén;TOBERIN;18 – 28 Juventud;Ideación suicida;Hombre;5
2019;1;Usaquén;TOBERIN;18 – 28 Juventud;Ideación suicida;Mujer;4
2019;1;Usaquén;TOBERIN;29 – 59 Adultez;Intento de Suicidio;Hombre;7
2019;1;Usaquén;TOBERIN;29 – 59 Adultez;Intento de Suicidio;Mujer;3
2019;1;Usaquén;TOBERIN;29 – 59 Adultez;Ideación suicida;Mujer;1
